	chrom_region	start_region	end_region	region_number	chrom_gene	start_gene	end_gene	gene_name	gene_number	distance
61337	chr17	81666403	81666903	412256	chr17	81666737	81673904	CCDC137	1708	334
61338	chr17	81667048	81667548	412257	chr17	81666737	81673904	CCDC137	1708	311
61343	chr18	4264375	4264875	413462	chr18	4264602	4295405	DLGAP1-AS5	1710	227
61452	chr18	7566018	7566518	414090	chr18	7566782	8406861	PTPRM	1712	764
61453	chr18	7566912	7567412	414091	chr18	7566782	8406861	PTPRM	1712	130
61454	chr18	7567513	7568013	414092	chr18	7566782	8406861	PTPRM	1712	731
61664	chr18	11688918	11689418	414953	chr18	11689264	11885685	GNAL	1713	346
61665	chr18	11689539	11690039	414954	chr18	11689264	11885685	GNAL	1713	275
61739	chr18	12991002	12991502	415236	chr18	12991362	13125052	CEP192	1715	360
61740	chr18	12991780	12992280	415237	chr18	12991362	13125052	CEP192	1715	418
61764	chr18	21704594	21705094	415661	chr18	21704957	21870957	MIB1	1717	363
61765	chr18	21705279	21705779	415662	chr18	21704957	21870957	MIB1	1717	322
61786	chr18	23452972	23453472	415878	chr18	23453287	23486603	RIOK3	1718	315
61787	chr18	23453492	23453992	415879	chr18	23453287	23486603	RIOK3	1718	205
61810	chr18	34976123	34976623	417538	chr18	34976928	35143470	MAPRE2	1720	805
61811	chr18	34976773	34977273	417539	chr18	34976928	35143470	MAPRE2	1720	155
61812	chr18	34977344	34977844	417540	chr18	34976928	35143470	MAPRE2	1720	416
61881	chr18	37242978	37243478	417962	chr18	37243040	37565827	CELF4	1722	62
61882	chr18	37243650	37244150	417963	chr18	37243040	37565827	CELF4	1722	610
62096	chr18	45846767	45847267	419313	chr18	45847609	45967329	EPG5	1723	842
62152	chr18	46667968	46668468	419448	chr18	46667821	46759257	ST8SIA5	1725	147
62193	chr18	52339758	52340258	420553	chr18	52340197	53535903	DCC	1727	439
62194	chr18	52340634	52341134	420554	chr18	52340197	53535903	DCC	1727	437
62384	chr18	55221612	55222112	420942	chr18	55222185	55664787	TCF4	1728	573
62385	chr18	55222453	55222953	420943	chr18	55222185	55664787	TCF4	1728	268
62640	chr18	57434380	57434880	421505	chr18	57435374	57491298	ONECUT2	1729	994
62641	chr18	57435037	57435537	421506	chr18	57435374	57491298	ONECUT2	1729	337
62642	chr18	57435707	57436207	421507	chr18	57435374	57491298	ONECUT2	1729	333
62656	chr18	59138882	59139382	422046	chr18	59139866	59158832	SEC11C	1730	984
62657	chr18	59139552	59140052	422047	chr18	59139866	59158832	SEC11C	1730	314
62658	chr18	59140059	59140559	422048	chr18	59139866	59158832	SEC11C	1730	193
62746	chr18	62522105	62522605	422519	chr18	62523025	62587709	ZCCHC2	1732	920
62747	chr18	62522719	62523219	422520	chr18	62523025	62587709	ZCCHC2	1732	306
62748	chr18	62523500	62524000	422521	chr18	62523025	62587709	ZCCHC2	1732	475
62844	chr18	69400151	69400651	423369	chr18	69400888	69849087	DOK6	1735	737
62845	chr18	69400686	69401186	423370	chr18	69400888	69849087	DOK6	1735	202
62846	chr18	69401475	69401975	423371	chr18	69400888	69849087	DOK6	1735	587
62986	chr18	79068361	79068861	424909	chr18	79069285	79378287	ATP9B	1738	924
62987	chr18	79068925	79069425	424910	chr18	79069285	79378287	ATP9B	1738	360
62988	chr18	79069838	79070338	424911	chr18	79069285	79378287	ATP9B	1738	553
63039	chr19	1009553	1010053	425560	chr19	1009648	1021179	TMEM259	1739	95
63050	chr19	2475816	2476316	426329	chr19	2476122	2478259	GADD45B	1740	306
63051	chr19	2476381	2476881	426330	chr19	2476122	2478259	GADD45B	1740	259
63052	chr19	2476908	2477408	426331	chr19	2476122	2478259	GADD45B	1740	786
63081	chr19	4042646	4043146	426886	chr19	4043303	4066899	ZBTB7A	1742	657
63098	chr19	4968576	4969076	427219	chr19	4969113	5153598	KDM4B	1743	537
63099	chr19	4969097	4969597	427220	chr19	4969113	5153598	KDM4B	1743	16
63100	chr19	4969687	4970187	427221	chr19	4969113	5153598	KDM4B	1743	574
63250	chr19	5586078	5586578	427579	chr19	5586999	5624046	SAFB2	1744	921
63251	chr19	5586641	5587141	427580	chr19	5586999	5624046	SAFB2	1744	358
63269	chr19	7069117	7069617	427906	chr19	7069703	7087968	ZNF557	1746	586
63270	chr19	7069648	7070148	427907	chr19	7069703	7087968	ZNF557	1746	55
63271	chr19	7394831	7395331	427943	chr19	7395113	7472484	ARHGEF18	1747	282
63274	chr19	7595600	7596100	427990	chr19	7595902	7618304	CAMSAP3	1748	302
63275	chr19	7596449	7596949	427991	chr19	7595902	7618304	CAMSAP3	1748	547
63284	chr19	8066213	8066713	428142	chr19	8065402	8149592	FBN3	1749	811
63299	chr19	8579992	8580492	428295	chr19	8580240	8610735	ADAMTS10	1750	248
63300	chr19	8580689	8581189	428296	chr19	8580240	8610735	ADAMTS10	1750	449
63324	chr19	10717647	10718147	428672	chr19	10718079	10833488	DNM2	1751	432
63325	chr19	10718202	10718702	428673	chr19	10718079	10833488	DNM2	1751	123
63326	chr19	10718795	10719295	428674	chr19	10718079	10833488	DNM2	1751	716
63361	chr19	10871098	10871598	428717	chr19	10871513	10923070	CARM1	1752	415
63362	chr19	10871659	10872159	428718	chr19	10871513	10923070	CARM1	1752	146
63363	chr19	10872202	10872702	428719	chr19	10871513	10923070	CARM1	1752	689
63405	chr19	11559049	11559549	428994	chr19	11559374	11619161	ZNF627	1753	325
63406	chr19	11559573	11560073	428995	chr19	11559374	11619161	ZNF627	1753	199
63416	chr19	11766126	11766626	429023	chr19	11767000	11784078	ZNF441	1754	874
63417	chr19	11766755	11767255	429024	chr19	11767000	11784078	ZNF441	1754	245
63418	chr19	11767798	11768298	429025	chr19	11767000	11784078	ZNF441	1754	798
63419	chr19	11813951	11814451	429031	chr19	11814273	11835216	ZNF440	1755	322
63420	chr19	11814598	11815098	429032	chr19	11814273	11835216	ZNF440	1755	325
63421	chr19	11886857	11887357	429041	chr19	11887782	11914329	ZNF69	1756	925
63422	chr19	11887497	11887997	429042	chr19	11887782	11914329	ZNF69	1756	285
63423	chr19	11888214	11888714	429043	chr19	11887782	11914329	ZNF69	1756	432
63426	chr19	12833571	12834071	429209	chr19	12833951	12874952	MAST1	1757	380
63427	chr19	12834413	12834913	429210	chr19	12833951	12874952	MAST1	1757	462
63451	chr19	13149583	13150083	429447	chr19	13150411	13154911	IER2	1758	828
63452	chr19	13150107	13150607	429448	chr19	13150411	13154911	IER2	1758	304
63453	chr19	13150950	13151450	429449	chr19	13150411	13154911	IER2	1758	539
63460	chr19	13206560	13207060	429470	chr19	13206442	13633025	CACNA1A	1759	118
63461	chr19	13207170	13207670	429471	chr19	13206442	13633025	CACNA1A	1759	728
63516	chr19	13731415	13731915	429550	chr19	13731760	13763296	CCDC130	1760	345
63523	chr19	14147075	14147575	429716	chr19	14147743	14206187	ADGRL1	1761	668
63524	chr19	14148040	14148540	429717	chr19	14147743	14206187	ADGRL1	1761	297
63525	chr19	14148637	14149137	429718	chr19	14147743	14206187	ADGRL1	1761	894
63560	chr19	14513850	14514350	429851	chr19	14514769	14529770	DNAJB1	1762	919
63561	chr19	14514355	14514855	429852	chr19	14514769	14529770	DNAJB1	1762	414
63562	chr19	14514898	14515398	429853	chr19	14514769	14529770	DNAJB1	1762	129
63563	chr19	14515453	14515953	429854	chr19	14514769	14529770	DNAJB1	1762	684
63565	chr19	14516159	14516659	429855	chr19	14517085	14565980	TECR	1763	926
63567	chr19	14516789	14517289	429856	chr19	14517085	14565980	TECR	1763	296
63569	chr19	14517715	14518215	429857	chr19	14517085	14565980	TECR	1763	630
63602	chr19	17468579	17469079	430413	chr19	17468769	17506168	SLC27A1	1765	190
63603	chr19	17469295	17469795	430414	chr19	17468769	17506168	SLC27A1	1765	526
63619	chr19	17950664	17951164	430535	chr19	17951293	18000080	KCNN1	1766	629
63620	chr19	17951365	17951865	430536	chr19	17951293	18000080	KCNN1	1766	72
63621	chr19	17951908	17952408	430537	chr19	17951293	18000080	KCNN1	1766	615
63636	chr19	19320000	19320500	431093	chr19	19320829	19358754	MAU2	1767	829
63637	chr19	19320523	19321023	431094	chr19	19320829	19358754	MAU2	1767	306
63638	chr19	19321147	19321647	431095	chr19	19320829	19358754	MAU2	1767	318
63648	chr19	19865592	19866092	431258	chr19	19865882	19894674	ZNF253	1768	290
63649	chr19	19866268	19866768	431259	chr19	19865882	19894674	ZNF253	1768	386
63658	chr19	20775963	20776463	431346	chr19	20776304	20809995	ZNF66	1770	341
63659	chr19	20776574	20777074	431347	chr19	20776304	20809995	ZNF66	1770	270
63668	chr19	21396816	21397316	431378	chr19	21397119	21427573	ZNF493	1772	303
63669	chr19	21397843	21398343	431379	chr19	21397119	21427573	ZNF493	1772	724
63698	chr19	30227510	30228010	431981	chr19	30228290	30713538	ZNF536	1779	780
63699	chr19	30228235	30228735	431982	chr19	30228290	30713538	ZNF536	1779	55
63700	chr19	30228801	30229301	431983	chr19	30228290	30713538	ZNF536	1779	511
63894	chr19	32345344	32345844	432518	chr19	32345594	32387667	ZNF507	1780	250
63895	chr19	32346558	32347058	432519	chr19	32345594	32387667	ZNF507	1780	964
63905	chr19	32404767	32405267	432530	chr19	32405543	32485895	DPY19L3	1781	776
63906	chr19	32405399	32405899	432531	chr19	32405543	32485895	DPY19L3	1781	144
63907	chr19	32406073	32406573	432532	chr19	32405543	32485895	DPY19L3	1781	530
63924	chr19	33621113	33621613	432776	chr19	33621953	33773509	CHST8	1782	840
63925	chr19	33621703	33622203	432777	chr19	33621953	33773509	CHST8	1782	250
63926	chr19	33622398	33622898	432778	chr19	33621953	33773509	CHST8	1782	445
63991	chr19	34254295	34254795	432944	chr19	34254552	34355571	KIAA0355	1783	257
63992	chr19	34254805	34255305	432945	chr19	34254552	34355571	KIAA0355	1783	253
64006	chr19	35544699	35545199	433131	chr19	35545600	35547526	TMEM147	1784	901
64007	chr19	35545325	35545825	433132	chr19	35545600	35547526	TMEM147	1784	275
64008	chr19	35545934	35546434	433133	chr19	35545600	35547526	TMEM147	1784	334
64009	chr19	35867659	35868159	433235	chr19	35867899	35879791	APLP1	1785	240
64010	chr19	35868228	35868728	433236	chr19	35867899	35879791	APLP1	1785	329
64029	chr19	36916088	36916588	433381	chr19	36916329	36998700	ZNF568	1789	241
64030	chr19	36916894	36917394	433382	chr19	36916329	36998700	ZNF568	1789	565
64035	chr19	38647254	38647754	433662	chr19	38647649	38731589	ACTN4	1790	395
64036	chr19	38648038	38648538	433663	chr19	38647649	38731589	ACTN4	1790	389
64083	chr19	39406474	39406974	433873	chr19	39406847	39409412	ZFP36	1791	373
64084	chr19	39407135	39407635	433874	chr19	39406847	39409412	ZFP36	1791	288
64085	chr19	39407807	39408307	433875	chr19	39406847	39409412	ZFP36	1791	960
64090	chr19	39498653	39499153	433908	chr19	39498895	39508481	DLL3	1792	242
64097	chr19	40216169	40216669	433990	chr19	40216058	40218399	TTC9B	1794	111
64125	chr19	40465720	40466220	434060	chr19	40466241	40576464	SPTBN4	1796	521
64126	chr19	40466254	40466754	434061	chr19	40466241	40576464	SPTBN4	1796	13
64127	chr19	40466880	40467380	434062	chr19	40466241	40576464	SPTBN4	1796	639
64159	chr19	41967104	41967604	434343	chr19	41966582	41997497	ATP1A3	1797	522
64222	chr19	44905473	44905973	434847	chr19	44905791	44909393	APOE	1799	318
64223	chr19	44906013	44906513	434848	chr19	44905791	44909393	APOE	1799	222
64226	chr19	44914080	44914580	434853	chr19	44914247	44919349	APOC1	1800	167
64227	chr19	44914893	44915393	434854	chr19	44914247	44919349	APOC1	1800	646
64230	chr19	44945803	44946303	434861	chr19	44945971	44949566	APOC2	1801	168
64231	chr19	45467464	45467964	435020	chr19	45467995	45475179	FOSB	1802	531
64232	chr19	45468038	45468538	435021	chr19	45467995	45475179	FOSB	1802	43
64242	chr19	46296724	46297224	435273	chr19	46297046	46343433	HIF3A	1803	322
64243	chr19	46297392	46297892	435274	chr19	46297046	46343433	HIF3A	1803	346
64244	chr19	46297991	46298491	435275	chr19	46297046	46343433	HIF3A	1803	945
64257	chr19	47348976	47349476	435684	chr19	47349315	47382704	DHX34	1804	339
64270	chr19	48484898	48485398	435962	chr19	48485271	48513935	LMTK3	1805	373
64271	chr19	48485529	48486029	435963	chr19	48485271	48513935	LMTK3	1805	258
64300	chr19	48618501	48619001	436010	chr19	48619291	48630717	SPHK2	1806	790
64301	chr19	48619082	48619582	436011	chr19	48619291	48630717	SPHK2	1806	209
64302	chr19	48620120	48620620	436012	chr19	48619291	48630717	SPHK2	1806	829
64315	chr19	49428648	49429148	436276	chr19	49429401	49442360	SLC17A7	1807	753
64316	chr19	49429246	49429746	436277	chr19	49429401	49442360	SLC17A7	1807	155
64317	chr19	49430165	49430665	436278	chr19	49429401	49442360	SLC17A7	1807	764
64332	chr19	49506549	49507049	436329	chr19	49506816	49526428	FCGRT	1808	267
64338	chr19	50476160	50476660	436595	chr19	50476400	50490870	EMC10	1809	240
64339	chr19	50476918	50477418	436596	chr19	50476400	50490870	EMC10	1809	518
64358	chr19	53864377	53864877	437084	chr19	53864763	53876435	MYADM	1812	386
64359	chr19	53865501	53866001	437085	chr19	53864763	53876435	MYADM	1812	738
64370	chr19	53963013	53963513	437129	chr19	53963040	53990215	CACNG8	1813	27
64371	chr19	53963575	53964075	437130	chr19	53963040	53990215	CACNG8	1813	535
64385	chr19	54173371	54173871	437182	chr19	54173412	54189882	MBOAT7	1814	41
64386	chr19	54174168	54174668	437183	chr19	54173412	54189882	MBOAT7	1814	756
64396	chr19	54415112	54415612	437213	chr19	54415219	54436904	TTYH1	1815	107
64397	chr19	54415931	54416431	437214	chr19	54415219	54436904	TTYH1	1815	712
64431	chr19	57191209	57191709	437730	chr19	57191500	57222846	ZNF264	1818	291
64432	chr19	57191851	57192351	437731	chr19	57191500	57222846	ZNF264	1818	351
64433	chr19	57192395	57192895	437732	chr19	57191500	57222846	ZNF264	1818	895
64435	chr19	57849544	57850044	437824	chr19	57849859	57865117	ZNF587	1819	315
64436	chr19	57850126	57850626	437825	chr19	57849859	57865117	ZNF587	1819	267
64437	chr19	57850740	57851240	437826	chr19	57849859	57865117	ZNF587	1819	881
64440	chr19	58084609	58085109	437871	chr19	58083838	58118427	ZSCAN18	1820	771
64466	chr19	58228120	58228620	437904	chr19	58228594	58277495	ZNF544	1822	474
64467	chr19	58228626	58229126	437905	chr19	58228594	58277495	ZNF544	1822	32
64468	chr19	58229231	58229731	437906	chr19	58228594	58277495	ZNF544	1822	637
64471	chr20	3248557	3249057	438609	chr20	3249305	3407625	C20orf194	1823	748
64472	chr20	3249928	3250428	438610	chr20	3249305	3407625	C20orf194	1823	623
64495	chr20	3470124	3470624	438637	chr20	3471018	3651118	ATRN	1824	894
64496	chr20	3470712	3471212	438638	chr20	3471018	3651118	ATRN	1824	306
64497	chr20	3471735	3472235	438639	chr20	3471018	3651118	ATRN	1824	717
64516	chr20	5911171	5911671	439154	chr20	5911510	5925353	CHGB	1825	339
64517	chr20	5911819	5912319	439155	chr20	5911510	5925353	CHGB	1825	309
64699	chr20	9068447	9068947	439566	chr20	9068763	9481242	PLCB4	1828	316
64700	chr20	9069120	9069620	439567	chr20	9068763	9481242	PLCB4	1828	357
64803	chr20	17225314	17225814	440841	chr20	17226107	17484578	PCSK2	1831	793
64804	chr20	17226068	17226568	440842	chr20	17226107	17484578	PCSK2	1831	39
64805	chr20	17226714	17227214	440843	chr20	17226107	17484578	PCSK2	1831	607
64861	chr20	17613160	17613660	440933	chr20	17613678	17682295	RRBP1	1832	518
65013	chr20	24468703	24469203	442026	chr20	24469629	24666616	SYNDIG1	1835	926
65014	chr20	24469362	24469862	442027	chr20	24469629	24666616	SYNDIG1	1835	267
65015	chr20	24469878	24470378	442028	chr20	24469629	24666616	SYNDIG1	1835	249
65016	chr20	24470603	24471103	442029	chr20	24469629	24666616	SYNDIG1	1835	974
65069	chr20	25195415	25195915	442199	chr20	25195693	25228075	ENTPD6	1836	278
65070	chr20	25195929	25196429	442200	chr20	25195693	25228075	ENTPD6	1836	236
65084	chr20	25623823	25624323	442305	chr20	25624045	25689032	ZNF337-AS1	1837	222
65111	chr20	31738935	31739435	442451	chr20	31739271	31801805	TPX2	1839	336
65112	chr20	31739639	31740139	442452	chr20	31739271	31801805	TPX2	1839	368
65119	chr20	32108715	32109215	442556	chr20	32109714	32167258	TM9SF4	1840	999
65120	chr20	32109225	32109725	442557	chr20	32109714	32167258	TM9SF4	1840	489
65121	chr20	32109735	32110235	442558	chr20	32109714	32167258	TM9SF4	1840	21
65122	chr20	32110253	32110753	442559	chr20	32109714	32167258	TM9SF4	1840	539
65226	chr20	32702671	32703171	442751	chr20	32702691	32743997	COMMD7	1842	20
65235	chr20	33489717	33490217	442921	chr20	33490075	33650036	CBFA2T2	1843	358
65236	chr20	33490300	33490800	442922	chr20	33490075	33650036	CBFA2T2	1843	225
65237	chr20	33490847	33491347	442923	chr20	33490075	33650036	CBFA2T2	1843	772
65296	chr20	37520389	37520889	443876	chr20	37521206	37523690	NNAT	1844	817
65297	chr20	37520962	37521462	443877	chr20	37521206	37523690	NNAT	1844	244
65302	chr20	37693691	37694191	443932	chr20	37693955	37872129	CTNNBL1	1845	264
65361	chr20	37902798	37903298	444006	chr20	37903111	37945350	VSTM2L	1846	313
65362	chr20	37903316	37903816	444007	chr20	37903111	37945350	VSTM2L	1846	205
65390	chr20	38033236	38033736	444063	chr20	38033725	38127780	RPRD1B	1847	489
65391	chr20	38034215	38034715	444064	chr20	38033725	38127780	RPRD1B	1847	490
65422	chr20	38472459	38472959	444171	chr20	38472816	38578859	RALGAPB	1848	357
65423	chr20	38473006	38473506	444172	chr20	38472816	38578859	RALGAPB	1848	190
65690	chr20	45811741	45812241	445516	chr20	45812576	45816957	UBE2C	1852	835
65691	chr20	45812261	45812761	445517	chr20	45812576	45816957	UBE2C	1852	315
65692	chr20	45812878	45813378	445518	chr20	45812576	45816957	UBE2C	1852	302
65693	chr20	46365152	46365652	445770	chr20	46366050	46432985	ELMO2	1853	898
65712	chr20	46558532	46559032	445809	chr20	46557823	46684467	SLC13A3	1854	709
65742	chr20	47501092	47501592	446022	chr20	47501887	47656877	NCOA3	1855	795
65743	chr20	47501597	47502097	446023	chr20	47501887	47656877	NCOA3	1855	290
65744	chr20	47502152	47502652	446024	chr20	47501887	47656877	NCOA3	1855	265
65745	chr20	47502823	47503323	446025	chr20	47501887	47656877	NCOA3	1855	936
65887	chr20	49218382	49218882	446529	chr20	49219295	49244077	DDX27	1857	913
65888	chr20	49219075	49219575	446530	chr20	49219295	49244077	DDX27	1857	220
65889	chr20	49219578	49220078	446531	chr20	49219295	49244077	DDX27	1857	283
65890	chr20	49220109	49220609	446532	chr20	49219295	49244077	DDX27	1857	814
65901	chr20	49811843	49812343	446713	chr20	49812713	49892242	SLC9A8	1859	870
65902	chr20	49812598	49813098	446714	chr20	49812713	49892242	SLC9A8	1859	115
65925	chr20	52971936	52972436	447437	chr20	52972358	53495330	TSHZ2	1861	422
65926	chr20	52973027	52973527	447438	chr20	52972358	53495330	TSHZ2	1861	669
66055	chr20	56628954	56629454	448133	chr20	56629306	56639283	TFAP2C	1863	352
66056	chr20	56629558	56630058	448134	chr20	56629306	56639283	TFAP2C	1863	252
66057	chr20	56630081	56630581	448135	chr20	56629306	56639283	TFAP2C	1863	775
66068	chr20	57648021	57648521	448445	chr20	57648392	57711536	PMEPA1	1864	371
66125	chr20	58688754	58689254	448767	chr20	58689131	58719238	NPEPL1	1865	377
66138	chr20	59933303	59933803	449082	chr20	59933764	59948680	FAM217B	1866	461
66139	chr20	59933908	59934408	449083	chr20	59933764	59948680	FAM217B	1866	144
66150	chr20	62143198	62143698	449768	chr20	62143769	62182514	SS18L1	1867	571
66151	chr20	62143726	62144226	449769	chr20	62143769	62182514	SS18L1	1867	43
66152	chr20	62144275	62144775	449770	chr20	62143769	62182514	SS18L1	1867	506
66172	chr20	62182062	62182562	449789	chr20	62183029	62203568	MTG2	1868	967
66174	chr20	62182745	62183245	449790	chr20	62183029	62203568	MTG2	1868	284
66176	chr20	62183353	62183853	449791	chr20	62183029	62203568	MTG2	1868	324
66178	chr20	62815379	62815879	450110	chr20	62816244	62841159	COL9A3	1869	865
66179	chr20	62815929	62816429	450111	chr20	62816244	62841159	COL9A3	1869	315
66180	chr20	62816509	62817009	450112	chr20	62816244	62841159	COL9A3	1869	265
66181	chr20	62817131	62817631	450113	chr20	62816244	62841159	COL9A3	1869	887
66205	chr20	63240018	63240518	450385	chr20	63240784	63272694	NKAIN4	1870	766
66229	chr20	63292853	63293353	450416	chr20	63293186	63334851	COL20A1	1871	333
